Symbol,Security,GICSSector,GICS Sub-Industry,Headquarters Location,Date added,CIK,Founded
"May 31, 2016",AJG,Arthur J. Gallagher & Co.,CCE,Coca-Cola Enterprises,CCE merging with European bottlers[130],0.4455346331275952,
"May 23, 2016",LKQ,LKQ Corporation,ARG,Airgas,ARG acquired by Air Liquide[131],0.4455346331275952,
"May 18, 2016",DLR,Digital Realty,TWC,Time Warner Cable,TWC acquired by CHTR[132],0.4455346331275952,
"May 13, 2016",ALK,Alaska Air Group,SNDK,SanDisk,SNDK acquired by WDC[133],0.4455346331275952,
"May 3, 2016",AYI,Acuity Brands,ADT,ADT,ADT acquired by APO[134],0.4455346331275952,
"April 25, 2016",GPN,Global Payments,GME,GameStop,Global Payments is acquiring Heartland Payment Systems[135],0.4455346331275952,
"April 18, 2016",ULTA,Ulta Beauty,THC,Tenet Healthcare,Ulta replaces Tenet[136],0.4455346331275952,
"April 8, 2016",UA,Under Armour(Class C),,,Under Armour distribution of second class of stock,0.4455346331275952,
"April 4, 2016",FL,Foot Locker,CAM,Cameron International,Schlumberger acquired Cameron[137],0.4455346331275952,
"March 30, 2016",HOLX,Hologic,POM,Pepco Holdings,Exelonacquired Pepco.[138],0.4455346331275952,
"March 30, 2016",CNC,Centene Corporation,ESV,Ensco,Centene acquiredHealth Net.[138],0.4455346331275952,
"March 7, 2016",UDR,UDR,GMCR,Keurig Green Mountain,JAB Holding Company acquired Keurig Green Mountain[139],0.4455346331275952,
"March 4, 2016",AWK,American Water Works,CNX,Consol Energy,AWK replaces CNX[140],0.4455346331275952,
"February 22, 2016",CXO,Concho Resources,PCL,Plum Creek Timber,PCL taken over by WY[141],0.4455346331275952,
"February 1, 2016",CFG,Citizens,PCP,Precision Castparts Corporation,CFG replaces PCP[142],0.4455346331275952,
"February 1, 2016",FRT,Federal Realty Investment Trust,BRCM,Broadcom Corporation,FRT replaces BRCM[143],0.4455346331275952,
"January 19, 2016",EXR,Extra Space Storage,ACE,Chubb,"EXR replaces ACE as ACE Ltd acquires Chubb and retains the CB ticker, giving up ACE[144]",0.4455346331275952,
"January 5, 2016",WLTW,Willis Towers Watson,FOSL,Fossil Group,WSH merges with TW (and renames to WLTW)[145],0.4455346331275952,
"December 29, 2015",CHD,Church & Dwight,ALTR,Altera,ALTR taken over by INTC[146],0.4455346331275952,
"December 15, 2015",,,CMCSK,Comcast K Corp,CMCSK shares no longer listed[147],0.4455346331275952,
"December 1, 2015",CSRA,CSRA,CSC,Computer Sciences Corporation,CSC spins off CSRA[148],0.4455346331275952,
"November 19, 2015",ILMN,Illumina,SIAL,Sigma-Aldrich,Sigma-Aldrich acquired by Merck KGaA (MKGAY)[149],0.4455346331275952,
"November 18, 2015",SYF,Synchrony Financial,GNW,Genworth Financial,GE spinning off Synchrony Financial[150],0.4455346331275952,
"November 2, 2015",HPE,Hewlett Packard Enterprise,HCBK,Hudson City Bancorp,HPQ spins off HPE[151],0.4455346331275952,
"October 7, 2015",VRSK,Verisk Analytics,JOY,Joy Global,Market capitalization change.[152],0.4455346331275952,
"September 18, 2015",CMCSK,ComcastClass K Special,,,Share class methodology change[153],0.4455346331275952,
"September 18, 2015",FOX,Twenty-First Century FoxClass B,,,Share class methodology change,0.4455346331275952,
"September 18, 2015",NWS,News CorporationClass B,,,Share class methodology change,0.4455346331275952,
"September 2, 2015",UAL,United Continental Holdings,HSP,Hospira,Hospira taken over[154],0.4455346331275952,
"August 28, 2015",ATVI,Activision Blizzard,PLL,Pall Corporation,Pall taken over[154],0.4455346331275952,
"July 29, 2015",SIG,Signet Jewelers,DTV,DirecTV,DirecTV acquired by AT&T.[155],0.4455346331275952,
"July 20, 2015",PYPL,PayPal,NE,Noble Corporation,PayPal Spun off by eBay[156],0.4455346331275952,
"July 8, 2015",AAP,Advance Auto Parts,FDO,Family Dollar,Family Dollar acquired.[157],0.4455346331275952,
"July 6, 2015",KHC,Kraft Heinz,KRFT,Kraft Foods,Kraft merger with Heinz.[158],0.4455346331275952,
"July 2, 2015",CPGX,Columbia Pipeline Group,ATI,Allegheny Technologies,Spin off of Columbia Pipeline.[159],0.4455346331275952,
"July 1, 2015",JBHT,J.B. Hunt,TEG,Integrys Energy Group,Integrys taken over.[160],0.4455346331275952,
"July 1, 2015",BXLT,Baxalta,QEP,QEP Resources,Baxalta spun off by Baxter.[161],0.4455346331275952,
"June 11, 2015",QRVO,Qorvo,LO,Lorillard Tobacco Company,Lorillard gets acquired.[162],0.4455346331275952,
"April 7, 2015",O,Realty Income Corporation,WIN,Windstream Communications,Market capitalization change.[163],0.4455346331275952,
"March 23, 2015",AAL,American Airlines Group,AGN,Allergan,Allergan acquired by Actavis (and changed name toAllergan).[164],0.4455346331275952,
"March 23, 2015",EQIX,Equinix,DNR,Denbury Resources,Market Capitalization Changes.[165],0.4455346331275952,
"March 23, 2015",SLG,SL Green Realty,NBR,Nabors Industries,Market Capitalization Changes.,0.4455346331275952,
"March 23, 2015",HBI,Hanesbrands,AVP,Avon Products,Market Capitalization Changes.,0.4455346331275952,
"March 18, 2015",HSIC,Henry Schein,CFN,Carefusion,Carefusion acquired by Becton Dickinson[166],0.4455346331275952,
"March 12, 2015",SWKS,Skyworks,PETM,PetSmart,PetSmart acquired by private equity consortium[167],0.4455346331275952,
"January 27, 2015",HCA,HCA Holdings,SWY,Safeway,Safeway acquired by private equity consortium[168],0.4455346331275952,
"January 27, 2015",ENDP,Endo International,COV,Covidien,Covidien acquired by Medtronic[169],0.4455346331275952,
"December 5, 2014",RCL,Royal Caribbean Cruises,BMS,Bemis Company,Market cap changes[170],0.4455346331275952,
"November 5, 2014",LVLT,Level 3 Communications,JBL,Jabil Circuit,Market cap changes[171],0.4455346331275952,
"September 20, 2014",URI,United Rentals,BTU,Peabody Energy,Market cap changes[172],0.4455346331275952,
"September 20, 2014",UHS,Universal Health Services,GHC,Graham Holdings,Market cap changes,0.4455346331275952,
"August 18, 2014",MNK,Mallinckrodt,RDC,Rowan Companies,Market cap changes[173],0.4455346331275952,
"August 6, 2014",DISCK,Discovery Communications,,,Class C share distribution[174],0.4455346331275952,
"July 2, 2014",MLM,Martin Marietta,X,United States Steel,Market capitalization changes[175],0.4455346331275952,
"July 1, 2014",AMG,Affiliated Managers Group,FRX,Forest Laboratories,Actavis acquires Forest Laboratories[176],0.4455346331275952,
"June 20, 2014",XEC,Cimarex Energy,IGT,International Game Technology,Market capitalization changes[177],0.4455346331275952,
"May 8, 2014",AVGO,Avago Technologies,LSI,LSI Corporation,Avago acquires LSI[178],0.4455346331275952,
"May 1, 2014",UA,Under Armour,BEAM,Suntory Global Spirits,Beam acquired by Suntory[179],0.4455346331275952,
"May 1, 2014",NAVI,Navient,SLM,SLM Corporation,Navient Spun off from SLM[179],0.4455346331275952,
"April 3, 2014",GOOGL,Google,,,Google Class C share distribution[180],0.4455346331275952,
"April 2, 2014",ESS,Essex Property Trust,CLF,Cliffs Natural Resources,Market capitalization changes[181],0.4455346331275952,
"March 21, 2014",GMCR,Keurig Green Mountain,WPX,WPX Energy,Market capitalization changes[182],0.4455346331275952,
"January 24, 2014",TSCO,Tractor Supply,LIFE,Life Technologies,Life Technologies acquired by Thermo Fisher Scientific Inc[183],0.4455346331275952,
"December 23, 2013",ADS,Alliance Data Systems,ANF,Abercrombie & Fitch,Market capitalization changes.[184],0.4455346331275952,
"December 23, 2013",MHK,Mohawk Industries,JDSU,JDS Uniphase,Market capitalization changes.[184],0.4455346331275952,
"December 23, 2013",FB,Facebook,TER,Teradyne,Market capitalization changes.[184],0.4455346331275952,
"December 10, 2013",GGP,General Growth Properties,MOLX,Molex,MOLX acquired byKoch Industries.[185],0.4455346331275952,
"December 2, 2013",ALLE,Allegion,JCP,JCPenney,Allegion spun off by Ingersoll Rand.[186],0.4455346331275952,
"November 13, 2013",KORS,Michael Kors,NYX,NYSE Euronext,ICE Exchange acquired NYSE Euronext.[187],0.4455346331275952,
"October 29, 2013",RIG,Transocean,DELL,Dell,Founder Michael Dell and Silver Lake Partners acquired Dell.[188],0.4455346331275952,
"September 20, 2013",VRTX,Vertex Pharmaceuticals,AMD,Advanced Micro Devices,Market capitalization change.[189],0.4455346331275952,
"September 20, 2013",AME,Ametek,SAI,SAIC,Market capitalization change.[189],0.4455346331275952,
"September 10, 2013",DAL,Delta Air Lines,BMC,BMC Software,BMC taken private by consortium[190],0.4455346331275952,
"July 8, 2013",NLSN,Nielsen Holdings,S,Sprint Nextel,Softbank consortium purchase results in public float below 50%[191],0.4455346331275952,
"July 1, 2013",NWSA,21st Century Fox,APOL,Apollo Education Group,Apollo Group's market cap more representative of a mid-cap[192],0.4455346331275952,
"June 21, 2013",ZTS,Zoetis,FHN,First Horizon,Zoetis spun off by Pfizer[193],0.4455346331275952,
"June 6, 2013",GM,General Motors,HNZ,Heinz,HNZ acquired by consortium[194],0.4455346331275952,
"May 23, 2013",KSU,Kansas City Southern,DF,Dean Foods,DF too small after spinoff of White Wave Foods[195],0.4455346331275952,
"May 8, 2013",MAC,Macerich,CVH,Coventry Health Care,Acquired by Aetna (AET)[196],0.4455346331275952,
"April 30, 2013",REGN,Regeneron Pharmaceuticals,PCS,MetroPCS,A majority of MetroPCS was acquired by T-Mobile[197],0.4455346331275952,
"February 15, 2013",PVH,PVH,BIG,Big Lots,Market capitalization changes[198],0.4455346331275952,
"January 2, 2013",ABBV,AbbVie,FII,Federated Investors,ABBV spun off from Abbott Labs (ABT)[199],0.4455346331275952,
"December 21, 2012",DLPH,Delphi Automotive,TIE,Titanium Metals,TIE acquired by Precision Cast Parts (PCP)[200],0.4455346331275952,
"December 11, 2012",GRMN,Garmin,RRD,RR Donnelley,Market capitalization changes[201],0.4455346331275952,
"December 3, 2012",DG,Dollar General,CBE,Cooper Industries,Acquired by Eaton Corp. (ETN)[202],0.4455346331275952,
"October 10, 2012",PETM,PetSmart,SUN,Sunoco,Acquired by Energy Transfer Partners (ETP)[203],0.4455346331275952,
"October 2, 2012",KRFT,Kraft Foods,ANR,Alpha Natural Resources,Kraft split into two companies[204],0.4455346331275952,
"October 2, 2012",MDLZ,Mondelez,KFT,Kraft Foods,Old Kraft Foods renamed Mondelez[205],0.4455346331275952,
"October 1, 2012",ADT,ADT,LXK,Lexmark,Tyco spun off ADT,0.4455346331275952,
"October 1, 2012",PNR,Pentair,DV,DeVry,Tyco spin-off merged w/Pentair,0.4455346331275952,
"September 5, 2012",LYB,LyondellBasell,SHLD,Sears Holdings,SHLD below public float threshold,0.4455346331275952,
"July 31, 2012",ESV,Ensco,GR,Goodrich Corporation,Goodrich acquired by United Technologies (UTX).[206],0.4455346331275952,
"July 2, 2012",STX,Seagate Technology,PGN,Progress Energy,Acquired by Duke Energy (DUK)[207],0.4455346331275952,
"June 29, 2012",MNST,Monster Beverage,SLE,Sara Lee Corporation,Split up of Sara Lee[208],0.4455346331275952,
"June 5, 2012",LRCX,Lam Research,NVLS,Novellus Systems,Acquired by Lam Research (LRCX)[209],0.4455346331275952,
"May 21, 2012",ALXN,Alexion Pharmaceuticals,MMI,Motorola Mobility,Acquired by Google (GOOG)[210],0.4455346331275952,
"May 17, 2012",KMI,Kinder Morgan,EP,El Paso Corporation,Acquired by Kinder Morgan (KMI)[211],0.4455346331275952,
"April 23, 2012",PSX,Phillips 66,SVU,Supervalu,ConocoPhillips spun off Phillips 66[212],0.4455346331275952,
"April 3, 2012",FOSL,Fossil,MHS,Medco Health Solutions,Acquired by Express Scripts (ESRX)[213],0.4455346331275952,
"March 13, 2012",CCI,Crown Castle,CEG,Constellation Energy Group,Acquired by Exelon Corp. (EXC)[214],0.4455346331275952,
"December 31, 2011",WPX,WPX Energy,CPWR,Compuware,Market capitalization changes[215],0.4455346331275952,
"December 20, 2011",TRIP,TripAdvisor,TLAB,Tellabs,Expediaspun off TripAdvisor.[216],0.4455346331275952,
"December 16, 2011",BWA,BorgWarner,AKS,AK Steel,Market capitalization changes[217],0.4455346331275952,
"December 16, 2011",PRGO,Perrigo,MWW,Monster Worldwide,Market capitalization changes,0.4455346331275952,
"December 16, 2011",DLTR,Dollar Tree,WFR,MEMC Electronic Materials,Market capitalization changes,0.4455346331275952,
"December 12, 2011",GAS,AGL Resources.,GAS,Nicor Gas,"Nicor acquired by AGL, which retained the GAS ticker.[218]",0.4455346331275952,
"November 18, 2011",CBE,Cooper Industries,JNS,Janus Capital Group,Janus Capital Group's market capitalization is less than $1.2 billionand is no longer representative of the large cap market space.[219],0.4455346331275952,
"October 31, 2011",XYL,Xylem,ITT,ITT,Spun off from ITT Corp.[220],0.4455346331275952,
"October 14, 2011",TEL,TE Connectivity,CEPH,Cephalon,Acquired byTeva Pharmaceutical Industries(TEVA).[221],0.4455346331275952,
"September 23, 2011",MOS,The Mosaic Company,NSM,National Semiconductor,Acquired byTexas Instruments(TXN).[222],0.4455346331275952,
"July 5, 2011",ACN,Accenture,MI,Marshall & Ilsley,Marshall & Iisley is being bought by Bank of Montreal[223],0.4455346331275952,
"June 30, 2011",MPC,Marathon Oil,RSH,RadioShack,Market capitalization adjustments.[224],0.4455346331275952,
"June 1, 2011",ANR,Alpha Natural Resources,MEE,Massey Energy,Alpha Natural Resources acquired Massey Energy.[225],0.4455346331275952,
"April 27, 2011",CMG,Chipotle Mexican Grill,NOVL,Novell,Acquired by private equity firms.[226],0.4455346331275952,
"April 1, 2011",BLK,BlackRock,GENZ,Genzyme,Acquired bySanofiAventis (SNY)[227],0.4455346331275952,
"March 31, 2011",EW,Edwards Lifesciences,Q,Qwest Communications,Acquired by CenturyLink[228],0.4455346331275952,
"February 28, 2011",COV,Covidien,MFE,McAfee,Acquired byIntel[229],0.4455346331275952,
"February 25, 2011",JOYG,Joy Global,AYE,Allegheny Energy,Acquired by First Energy (FE).[230],0.4455346331275952,
"January 3, 2011",MMI,Motorola Mobility,MDP,Meredith Corp,S&P constituent Motorola spun off Motorola Mobility.[231],0.4455346331275952,
"December 17, 2010",CVC,Cablevision,KG,King Pharmaceuticals,Acquired byPfizer.[232],0.4455346331275952,
"December 17, 2010",FFIV,F5 Networks,EK,Eastman Kodak,Market Cap changes.[232],0.4455346331275952,
"December 17, 2010",NFLX,Netflix,ODP,Office Depot,Market Cap changes.,0.4455346331275952,
"December 17, 2010",NFX,Newfield Exploration,NYT,The New York Times Company,Market Cap changes.,0.4455346331275952,
"November 17, 2010",IR,Ingersoll-Rand,PTV,Pactiv,Reynolds Group Holdingsacquired Pactiv.[233],0.4455346331275952,
"August 26, 2010",TYC,Tyco International,SII,Smith International,Acquired bySchlumberger(SLB)[234],0.4455346331275952,
"July 14, 2010",CB,Chubb,MIL,Millipore,Acquired by Merck KGaA (MKGAY)[235],0.4455346331275952,
"June 30, 2010",QEP,QEP Resources,STR,Questar,"Company split. QEP retained, but ticker changed.[236]",0.4455346331275952,
"June 28, 2010",KMX,CarMax,XTO,XTO Energy,Acquired byExxonMobil[237],0.4455346331275952,
"April 29, 2010",CERN,Cerner,BJS,BJ Services,Acquired byBaker Hughes[238],0.4455346331275952,
"February 26, 2010",HP,Helmerich & Payne,RX,IMS Health,Taken private,0.4455346331275952,
"December 18, 2009",V,Visa,CIEN,Ciena,Market capitalization change.[citation needed],0.4455346331275952,
"December 18, 2009",MJN,Mead Johnson Nutrition,DYN,Dynegy,Market capitalization change.[citation needed]},0.4455346331275952,
"December 18, 2009",CLF,Cliffs Natural Resources,KBH,KB Home,Market capitalization change.[citation needed],0.4455346331275952,
"December 18, 2009",SAI,SAIC,CVG,Convergys,Market capitalization change.[citation needed],0.4455346331275952,
"December 18, 2009",ROST,Ross Stores,MBI,MBIA,Market capitalization change.[citation needed],0.4455346331275952,
"November 3, 2009",PCLN,Priceline.com,SGP,Schering-Plough,Acquired by Merck & Co. (MRK)[239],0.4455346331275952,
"September 28, 2009",ARG,Airgas,CBE,Cooper Industries,Redomesticated to Ireland[240],0.4455346331275952,
"August 19, 2009",FMC,FMC Corporation,CTX,Centex Corp.,Centex acquired byPulte Homes.[241],0.4455346331275952,
"June 29, 2009",PCS,MetroPCS,,,PCS replaced TEL.[242],0.4455346331275952,
"June 25, 2009",,,TEL,TE Connectivity,"Tyco Electronics left the index because it was reincorporating in Switzerland, making it ineligible for inclusion.[242]",0.4455346331275952,
"June 5, 2009",FTI,FMC Technologies,COV,Covidien,"Covidien moved its place of incorporation to Ireland, making it ineligible for inclusion in the index.[243]",0.4455346331275952,
"March 3, 2009",HRL,Hormel Foods,ACAS,American Capital,Capitalization rebalance.[244],0.4455346331275952,
"March 3, 2009",VTR,Ventas,JNY,Jones Apparel Group,Capitalization rebalance.,0.4455346331275952,
"December 31, 2008",OI,Owens-Illinois,WB,Wachovia Bank,Wachovia Bank acquired byWells Fargo.[245],0.4455346331275952,
"September 16, 2008",HRS,Harris Corporation,LEH,Lehman Brothers,Lehman Brothersfiled for bankruptcy.[246],0.4455346331275952,
"September 12, 2008",CRM,Salesforce,FRE,Freddie Mac,Capitalization rebalance.[247],0.4455346331275952,
"September 12, 2008",FAST,Fastenal,FNM,Fannie Mae,Capitalization rebalance.[247],0.4455346331275952,
"July 1, 2008",AKS,AK Steel,CFC,Countrywide Financial Corp,Ak Steel replaced Countrywide Financial.[248],0.4455346331275952,
"June 23, 2008",COG,Cabot Oil & Gas,BC,Brunswick,Market capitalization change.[249],0.4455346331275952,
"June 23, 2008",MEE,Massey Energy,OMX,OfficeMax,Market capitalization change.[249],0.4455346331275952,
"June 10, 2008",LO,Lorillard Tobacco Company,ABK,Ambac Financial,Market Value Decline[250],0.4455346331275952,
"December 20, 2007",RRC,Range Resources,TRB,Tribune Media,Taken private[251],0.4455346331275952,
"December 13, 2007",GME,GameStop,DJ,Dow Jones,Acquired byNews Corporation,0.4455346331275952,
"October 26, 2007",JEC,Jacobs Engineering Group,AV,Avaya,Taken private[252],0.4455346331275952,
"October 2, 2007",EXPE,Expedia,SLR,Solectron,Solectron acquired byFlextronics.[253],0.4455346331275952,
"October 1, 2007",TDC,Teradata,NCR,NCR Corporation,Teradata spun off by NCR Corporation.[253],0.4455346331275952,
"September 27, 2007",TSO,Tesoro Corporation,MXIM,Maxim Integrated Products,MXIM delisted from NASDAQ exchange.[253],0.4455346331275952,
"September 26, 2007",ICE,Intercontinental Exchange,FDC,First Data,FDC acquired byKKR.[253],0.4455346331275952,
"August 24, 2007",LUK,Leucadia National,KSE,KeySpan,Acquired byNational Grid plc[254],0.4455346331275952,
"July 2, 2007",DFS,Discover Financial,ADCT,ADC Telecommunications,Discover Financial Services debuts on New York Stock Exchange.[255],0.4455346331275952,
"March 30, 2007",KFT,Kraft Foods,TSG,Sabre Corporation,Taken Private[256],0.4455346331275952,
"January 10, 2007",AVB,AvalonBay Communities,SBL,Symbol Technologies,Acquired by Motorola[257],0.4455346331275952,
"June 2, 2006",JNPR,Juniper Networks,ABS,Albertsons,Albertsons acquired by SuperValu and CVS Corp.[258],0.4455346331275952,
"November 18, 2005",AMZN,Amazon,T,AT&T Corporation,AT&T Corp. acquired bySBC Communications[259],0.4455346331275952,
"July 1, 2005",STZ,Constellation Brands,GLK,Great Lakes Chemical,Acquired byCrompton Corp.,0.4455346331275952,
"September 25, 2003",ESRX,Express Scripts,QTRN,Quintiles Transnational,Taken private,0.4455346331275952,
"December 5, 2000",INTU,Intuit,BS,Bethlehem Steel,Market Cap changes.[260],0.4455346331275952,
"December 5, 2000",SBL,Symbol Technologies,OI,Owens-Illinois,Market Cap changes.,0.4455346331275952,
"December 5, 2000",AYE,Allegheny Energy,GRA,WR Grace,Market Cap changes.,0.4455346331275952,
"December 5, 2000",ABK,Ambac Financial,CCK,Crown Holdings,Market Cap changes.,0.4455346331275952,
"July 27, 2000",JDSU,JDS Uniphase,RAD,Rite Aid,Market Cap change.[261],0.4455346331275952,
"June 12, 2000",CVG,Convergys,TMC,Times Mirror,Tribune Co.acquired Times Mirror.[262],0.4455346331275952,
"June 7, 2000",SBUX,Starbucks,SMS,Shared Medical Systems,Siemens AGacquired Shared Medical Systems.[262],0.4455346331275952,
"December 8, 1999",YHOO,Yahoo!,LDW,Laidlaw,Market capitalization change.[263],0.4455346331275952,
"June 9, 1999",WLP,Wellpoint,HPH,Harnischfeger Industries,Harnischfeger filed for bankruptcy.[264],0.4455346331275952,
"April 12, 1999",ACT,Actavis,,,Actavis plc (NYSE:ACT) added to S&P 500,0.4455346331275952,
"December 11, 1998",FSR,Firstar,AN,Amoco,BPpurchased Amoco.[265],0.4455346331275952,
"December 11, 1998",CCL,Carnival Corp.,GRN,General Re,Berkshire Hathawaypurchased General Re.[265],0.4455346331275952,
"December 11, 1998",CPWR,Compuware,SUN,SunAmerica,AIGpurchased SunAmerica.[265],0.4455346331275952,
"June 17, 1997",CCI,Countrywide Credit Industries,USL,USLife,AIGacquired USLife.[266],0.4455346331275952,
"September 30, 1994",NCC,National City,MCK,McKesson,McKesson sold PCS Health Services toEli Lilly.[267],0.4455346331275952,
"July 1, 1976",BUD,Anheuser Busch,HNG,Houston Natural Gas,"Major restructuring of S&P 500 to have fewer industrials and utilities, and more financial companies to add ""new strength and breadth""[268]",0.4455346331275952,
"July 1, 1976",DIS,The Walt Disney Company,AYE,Allegheny Energy,"Major restructuring of S&P 500 to have fewer industrials and utilities, and more financial companies to add ""new strength and breadth""[268]",0.4455346331275952,
